tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1998-D055,Davis Cup G1 PO: LIB vs INA,Hard,4,D,19980717,4,102832,,,Andrian Raturandang,R,,INA,21.9,101638,,,Sean Karam,R,,AUS,28.8,6-2 4-6 6-2,3,RR,,,,,,,,,,,,,,,,,,,,498.0,49.0,,
1998-D055,Davis Cup G1 PO: LIB vs INA,Hard,4,D,19980717,5,103504,,,Febi Widhiyanto,R,,INA,18.4,108840,,,Alex Zakharia,U,,LIB,20.0,6-3 7-5,3,RR,,,,,,,,,,,,,,,,,,,,1046.0,5.0,,
1998-D009,Davis Cup G1 PO: MEX vs BAH,Clay,4,D,19980717,1,101956,,,Mark Knowles,R,190.0,BAH,26.8,101955,,,Luis Herrera,L,170.0,MEX,26.8,6-3 1-6 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,468.0,59.0,215.0,191.0
1998-D009,Davis Cup G1 PO: MEX vs BAH,Clay,4,D,19980717,2,103060,,,Alejandro Hernandez,R,180.0,MEX,20.7,100997,,,Roger Smith,R,185.0,BAH,34.4,6-3 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,170.0,265.0,1155.0,4.0
1998-D009,Davis Cup G1 PO: MEX vs BAH,Clay,4,D,19980717,4,101956,,,Mark Knowles,R,190.0,BAH,26.8,103060,,,Alejandro Hernandez,R,180.0,MEX,20.7,4-6 6-3 1-6 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,468.0,59.0,170.0,265.0
1998-D009,Davis Cup G1 PO: MEX vs BAH,Clay,4,D,19980717,5,103227,,,Mariano Sanchez,R,,MEX,20.0,108661,,,Dentry Mortimer,U,,BAH,16.0,6-2 6-0,3,RR,,,,,,,,,,,,,,,,,,,,303.0,120.0,,
1998-D017,Davis Cup G2 PO: BUL vs LUX,Clay,4,D,19980717,1,101957,,,Milen Velev,R,,BUL,26.8,108604,,,Pascal Schaul,U,,LUX,19.5,6-3 6-1 7-5,5,RR,,,,,,,,,,,,,,,,,,,,234.0,171.0,,
1998-D017,Davis Cup G2 PO: BUL vs LUX,Clay,4,D,19980717,2,101969,,,Orlin Stanoytchev,R,185.0,BUL,26.8,103877,,,Mike Scheidweiler,R,188.0,LUX,16.6,6-2 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,125.0,392.0,,
1998-D017,Davis Cup G2 PO: BUL vs LUX,Clay,4,D,19980717,4,103296,,,Ivaylo Traykov,R,188.0,BUL,19.5,108604,,,Pascal Schaul,U,,LUX,19.5,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,509.0,46.0,,
1998-D017,Davis Cup G2 PO: BUL vs LUX,Clay,4,D,19980717,5,103155,,,Ivo Bratanov,R,,BUL,20.3,103877,,,Mike Scheidweiler,R,188.0,LUX,16.6,5-7 6-2 6-2,3,RR,,,,,,,,,,,,,,,,,,,,707.0,19.0,,
1998-D030,Davis Cup G2 PO: CUB vs GUA,Hard,4,D,19980717,1,102320,,,Lazaro Navarro Batles,R,,CUB,24.4,108800,,,Alexander Lehnhoff,U,,GUA,21.4,6-1 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D030,Davis Cup G2 PO: CUB vs GUA,Hard,4,D,19980717,2,101156,,,Juan Pino,R,185.0,CUB,33.0,101840,,,Jacobo Chavez,R,,GUA,27.4,6-3 6-3 6-7(5) 1-6 7-5,5,RR,,,,,,,,,,,,,,,,,,,,,,974.0,7.0
1998-D030,Davis Cup G2 PO: CUB vs GUA,Hard,4,D,19980717,4,108583,,,Daniel Chavez Morales,U,,GUA,32.4,108801,,,Jorge Catala,U,,CUB,20.0,7-6(5) 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D030,Davis Cup G2 PO: CUB vs GUA,Hard,4,D,19980717,5,108800,,,Alexander Lehnhoff,U,,GUA,21.4,108651,,,Sandor Martinez Breijo,R,,CUB,17.3,6-3 6-7(7) 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D049,Davis Cup G2 PO: HKG vs PHI,Hard,4,D,19980717,1,101563,,,Joseph Lizardo,R,,PHI,29.4,103102,,,John Hui,R,,HKG,20.5,7-6(5) 3-6 3-2 RET,5,RR,,,,,,,,,,,,,,,,,,,,1341.0,1.0,,
1998-D049,Davis Cup G2 PO: HKG vs PHI,Hard,4,D,19980717,2,102462,,,Bryan Juinio,R,,USA,23.7,102537,,,Melvin Tong,R,,HKG,23.3,6-2 4-6 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D049,Davis Cup G2 PO: HKG vs PHI,Hard,4,D,19980717,4,102537,,,Melvin Tong,R,,HKG,23.3,101563,,,Joseph Lizardo,R,,PHI,29.4,7-5 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,1341.0,1.0
1998-D049,Davis Cup G2 PO: HKG vs PHI,Hard,4,D,19980717,5,102462,,,Bryan Juinio,R,,USA,23.7,101650,,,Shane Barr,R,193.0,AUS,28.7,6-2 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D059,Davis Cup G2 PO: IRL vs MON,Carpet,4,D,19980717,1,103197,,,John Doran,R,,IRL,20.1,102971,,,Christophe Bosio,R,,FRA,21.2,6-3 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,,1341.0,1.0
1998-D059,Davis Cup G2 PO: IRL vs MON,Carpet,4,D,19980717,2,101651,,,Owen Casey,R,,IRL,28.7,102685,,,Sebastien Graeff,R,,MON,22.6,6-2 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,827.0,12.0,,
1998-D059,Davis Cup G2 PO: IRL vs MON,Carpet,4,D,19980717,4,108854,,,George Mcgill,U,,IRL,21.4,102971,,,Christophe Bosio,R,,FRA,21.2,6-3 3-6 7-5,3,RR,,,,,,,,,,,,,,,,,,,,,,1341.0,1.0
1998-D059,Davis Cup G2 PO: IRL vs MON,Carpet,4,D,19980717,5,103197,,,John Doran,R,,IRL,20.1,102685,,,Sebastien Graeff,R,,MON,22.6,7-6(1) 6-7(6) 7-6(5),3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D043,Davis Cup G2 PO: LAT vs GEO,Clay,4,D,19980717,1,100943,,,Girts Dzelde,R,173.0,LAT,34.9,108818,,,Givi Samkharadze,U,,GEO,19.4,6-3 4-6 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D043,Davis Cup G2 PO: LAT vs GEO,Clay,4,D,19980717,2,106536,,,Andres Filimonov,R,,LAT,30.2,108819,,,Irakli Kunchulia,U,,GEO,19.8,6-2 6-3 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D043,Davis Cup G2 PO: LAT vs GEO,Clay,4,D,19980717,4,106536,,,Andres Filimonov,R,,LAT,30.2,108818,,,Givi Samkharadze,U,,GEO,19.4,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D043,Davis Cup G2 PO: LAT vs GEO,Clay,4,D,19980717,5,100943,,,Girts Dzelde,R,173.0,LAT,34.9,108819,,,Irakli Kunchulia,U,,GEO,19.8,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D063,Davis Cup G2 PO: PAR vs JAM,Clay,4,D,19980717,1,101979,,,Ricardo Mena,R,,PAR,26.7,108858,,,Jermaine Smith,U,,JAM,19.4,6-3 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,1189.0,3.0
1998-D063,Davis Cup G2 PO: PAR vs JAM,Clay,4,D,19980717,2,102887,,,Ramon Delgado,R,185.0,PAR,21.6,107481,,,Karl Hale,R,,JAM,30.8,6-0 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,84.0,601.0,,
1998-D063,Davis Cup G2 PO: PAR vs JAM,Clay,4,D,19980717,4,102887,,,Ramon Delgado,R,185.0,PAR,21.6,108858,,,Jermaine Smith,U,,JAM,19.4,6-0 6-2,3,RR,,,,,,,,,,,,,,,,,,,,84.0,601.0,1189.0,3.0
1998-D063,Davis Cup G2 PO: PAR vs JAM,Clay,4,D,19980717,5,102740,,,Francisco Rodriguez,R,,PAR,22.3,108859,,,Jesse Smatt,U,,JAM,18.6,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D036,Davis Cup G2 PO: POL vs EGY,Clay,4,D,19980717,1,102100,,,Bartlomiej Dabrowski,R,,POL,25.8,102018,,,Tamer El Sawy,R,188.0,EGY,26.4,6-2 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,480.0,55.0,281.0,141.0
1998-D036,Davis Cup G2 PO: POL vs EGY,Clay,4,D,19980717,2,102993,,,Michal Chmela,R,,POL,21.1,102362,,,Amro Ghoneim,R,,EGY,24.3,6-1 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,463.0,61.0,650.0,24.0
1998-D036,Davis Cup G2 PO: POL vs EGY,Clay,4,D,19980717,4,103179,,,Jurek Stasiak,R,,AUS,20.2,103472,,,Karim Maamoun,R,,EGY,18.6,5-7 6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,274.0,144.0,1341.0,1.0
1998-D036,Davis Cup G2 PO: POL vs EGY,Clay,4,D,19980717,5,102362,,,Amro Ghoneim,R,,EGY,24.3,103298,,,Piotr Szczepanik,R,,POL,19.5,6-4 6-4,3,RR,,,,,,,,,,,,,,,,,,,,650.0,24.0,840.0,12.0
1998-D077,Davis Cup G2 PO: QAT vs POC,Hard,4,D,19980717,1,102956,,,Sultan Khalfan,R,,QAT,21.3,108879,,,Lawrence Tere,U,,PNG,18.3,6-4 6-0 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1341.0,1.0,,
1998-D077,Davis Cup G2 PO: QAT vs POC,Hard,4,D,19980717,2,102285,,,Nasser Ghanim Al Khulaifi,R,,QAT,24.6,108878,,,Lency Tenai,U,,SOL,30.5,6-7(4) 6-4 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D077,Davis Cup G2 PO: QAT vs POC,Hard,4,D,19980717,4,102956,,,Sultan Khalfan,R,,QAT,21.3,108878,,,Lency Tenai,U,,SOL,30.5,6-3 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1341.0,1.0,,
1998-D077,Davis Cup G2 PO: QAT vs POC,Hard,4,D,19980717,5,102285,,,Nasser Ghanim Al Khulaifi,R,,QAT,24.6,108879,,,Lawrence Tere,U,,PNG,18.3,7-5 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D053,Davis Cup G2 QF: HUN vs SLO,Clay,4,D,19980717,1,102722,,,Attila Savolt,R,183.0,HUN,22.4,102436,,,Borut Urh,R,190.0,SLO,23.9,6-2 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,139.0,345.0,357.0,97.0
1998-D053,Davis Cup G2 QF: HUN vs SLO,Clay,4,D,19980717,2,103229,,,Kornel Bardoczky,R,,HUN,20.0,101970,,,Iztok Bozic,R,,SLO,26.7,6-0 6-3 1-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,312.0,116.0,202.0,205.0
1998-D053,Davis Cup G2 QF: HUN vs SLO,Clay,4,D,19980717,4,102959,,,Marko Tkalec,R,178.0,SLO,21.3,102722,,,Attila Savolt,R,183.0,HUN,22.4,7-5 6-4,3,RR,,,,,,,,,,,,,,,,,,,,474.0,57.0,139.0,345.0
1998-D053,Davis Cup G2 QF: HUN vs SLO,Clay,4,D,19980717,5,104051,,,Andrej Kracman,R,,SLO,15.8,103229,,,Kornel Bardoczky,R,,HUN,20.0,4-6 7-5 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,312.0,116.0
1998-D014,Davis Cup G2 QF: MAR vs BLR,Clay,4,D,19980717,1,102271,,,Hicham Arazi,L,175.0,MAR,24.7,102077,,,Alexander Shvec,R,,BLR,26.0,6-3 4-6 7-5 6-4,5,RR,,,,,,,,,,,,,,,,,,,,44.0,911.0,334.0,107.0
1998-D014,Davis Cup G2 QF: MAR vs BLR,Clay,4,D,19980717,2,103166,,,Vladimir Voltchkov,R,180.0,BLR,20.2,103007,,,Mounir El Aarej,R,,MAR,21.0,2-6 6-3 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,160.0,290.0,448.0,66.0
1998-D014,Davis Cup G2 QF: MAR vs BLR,Clay,4,D,19980717,4,102271,,,Hicham Arazi,L,175.0,MAR,24.7,103166,,,Vladimir Voltchkov,R,180.0,BLR,20.2,2-6 6-7(4) 6-3 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,44.0,911.0,160.0,290.0
1998-D014,Davis Cup G2 QF: MAR vs BLR,Clay,4,D,19980717,5,102077,,,Alexander Shvec,R,,BLR,26.0,103007,,,Mounir El Aarej,R,,MAR,21.0,5-7 6-2 3-6 6-4 7-5,5,RR,,,,,,,,,,,,,,,,,,,,334.0,107.0,448.0,66.0
1998-D026,Davis Cup G2 QF: SEN vs CIV,Hard,4,D,19980717,1,103568,,,Valentin Sanon,R,,CIV,18.1,108795,,,Jean Noel Said,U,,SEN,22.6,6-1 6-1 6-0,5,RR,,,,,,,,,,,,,,,,,,,,486.0,52.0,,
1998-D026,Davis Cup G2 QF: SEN vs CIV,Hard,4,D,19980717,2,100955,,,Yahiya Doumbia,R,185.0,SEN,34.8,102556,,,Claude Ngoran,L,190.0,CIV,23.3,6-4 6-4 6-7(2) 4-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,289.0,138.0,537.0,40.0
1998-D026,Davis Cup G2 QF: SEN vs CIV,Hard,4,D,19980717,4,100955,,,Yahiya Doumbia,R,185.0,SEN,34.8,103568,,,Valentin Sanon,R,,CIV,18.1,6-2 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,289.0,138.0,486.0,52.0
1998-D026,Davis Cup G2 QF: SEN vs CIV,Hard,4,D,19980717,5,102556,,,Claude Ngoran,L,190.0,CIV,23.3,108373,,,Thierno Ly,R,,SEN,34.9,6-1 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,537.0,40.0,,
1998-D079,Davis Cup G2 QF: YUG vs POR,Clay,4,D,19980717,1,102811,,,Dusan Vemic,R,190.0,SRB,22.0,101416,,,Joao Cunha Silva,R,173.0,POR,30.6,7-6(3) 6-3 1-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,212.0,194.0,256.0,156.0
1998-D079,Davis Cup G2 QF: YUG vs POR,Clay,4,D,19980717,2,101731,,,Nuno Marques,L,190.0,POR,28.2,102800,,,Nenad Zimonjic,R,190.0,SRB,22.1,3-6 6-0 2-6 6-3 20-18,5,RR,,,,,,,,,,,,,,,,,,,,178.0,247.0,230.0,176.0
1998-D079,Davis Cup G2 QF: YUG vs POR,Clay,4,D,19980717,4,102811,,,Dusan Vemic,R,190.0,SRB,22.0,101731,,,Nuno Marques,L,190.0,POR,28.2,3-6 7-6(7) 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,212.0,194.0,178.0,247.0
1998-D079,Davis Cup G2 QF: YUG vs POR,Clay,4,D,19980717,5,101416,,,Joao Cunha Silva,R,173.0,POR,30.6,102800,,,Nenad Zimonjic,R,190.0,SRB,22.1,0-6 6-7(2) 6-3 7-5 6-1,5,RR,,,,,,,,,,,,,,,,,,,,256.0,156.0,230.0,176.0
1998-D048,Davis Cup G2 SF: HAI vs VEN,Clay,4,D,19980717,1,101086,,,Ronald Agenor,R,180.0,USA,33.6,103065,,,Kepler Orellana,R,,VEN,20.7,6-2 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,278.0,142.0,608.0,30.0
1998-D048,Davis Cup G2 SF: HAI vs VEN,Clay,4,D,19980717,2,102655,,,Jimy Szymanski,R,175.0,VEN,22.8,102055,,,Bertrand Madsen,R,,HAI,26.1,6-4 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,270.0,145.0,452.0,64.0
1998-D048,Davis Cup G2 SF: HAI vs VEN,Clay,4,D,19980717,4,101086,,,Ronald Agenor,R,180.0,USA,33.6,102655,,,Jimy Szymanski,R,175.0,VEN,22.8,7-5 7-6(4) 3-6 6-0,5,RR,,,,,,,,,,,,,,,,,,,,278.0,142.0,270.0,145.0
1998-D048,Davis Cup G2 SF: HAI vs VEN,Clay,4,D,19980717,5,103065,,,Kepler Orellana,R,,VEN,20.7,102055,,,Bertrand Madsen,R,,HAI,26.1,6-1 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,608.0,30.0,452.0,64.0
1998-D057,Davis Cup G2 SF: IRI vs PAK,Clay,4,D,19980717,1,102826,,,Muhammad Khaliq Siddiq,U,,KUW,22.0,108845,,,Farhad Tadayon,U,,IRI,24.9,6-3 6-3 7-6(2),5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D057,Davis Cup G2 SF: IRI vs PAK,Clay,4,D,19980717,2,108588,,,Asim Shafik,U,,PAK,22.5,108621,,,Seyed Akbar Taheri Rahaghi,U,,IRI,24.6,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D057,Davis Cup G2 SF: IRI vs PAK,Clay,4,D,19980717,4,103499,,,Aqeel Khan,R,,PAK,18.4,106991,,,Farshad Talavar,U,,IRI,22.1,4-6 6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D057,Davis Cup G2 SF: IRI vs PAK,Clay,4,D,19980717,5,103050,,,Shahab Hassani Nafez,R,,IRI,20.8,108846,,,Syed Nasir Sherazi,U,,PAK,18.3,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D082,Davis Cup G2 SF: THA vs TPE,Hard,4,D,19980717,1,103387,,,Paradorn Srichaphan,R,185.0,THA,19.0,102119,,,Chih Jung Chen,R,,TPE,25.7,6-4 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,367.0,93.0,983.0,7.0
1998-D082,Davis Cup G2 SF: THA vs TPE,Hard,4,D,19980717,2,103170,,,Wei Ju Chen,R,,TPE,20.2,102097,,,Naratorn Srichaphan,R,,THA,25.9,6-1 7-6(4) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,848.0,11.0,1067.0,5.0
1998-D082,Davis Cup G2 SF: THA vs TPE,Hard,4,D,19980717,4,103387,,,Paradorn Srichaphan,R,185.0,THA,19.0,103170,,,Wei Ju Chen,R,,TPE,20.2,6-2 6-3 4-6 2-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,,367.0,93.0,848.0,11.0
1998-D082,Davis Cup G2 SF: THA vs TPE,Hard,4,D,19980717,5,102543,,,Chia Yen Tsai,R,,TPE,23.3,102097,,,Naratorn Srichaphan,R,,THA,25.9,7-6(6) 6-2,3,RR,,,,,,,,,,,,,,,,,,,,905.0,9.0,1067.0,5.0
1998-D075,Davis Cup G2 SF: URU vs PER,Clay,4,D,19980717,1,101382,,,Marcelo Filippini,R,178.0,URU,30.9,108585,,,Americo Venero Montes,L,175.0,PER,26.3,6-7(1) 7-5 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,107.0,470.0,,
1998-D075,Davis Cup G2 SF: URU vs PER,Clay,4,D,19980717,2,101976,,,Federico Dondo,R,,URU,26.7,101574,,,Alejandro Aramburu,R,175.0,PER,29.4,6-4 6-1 7-5,5,RR,,,,,,,,,,,,,,,,,,,,451.0,66.0,321.0,113.0
1998-D075,Davis Cup G2 SF: URU vs PER,Clay,4,D,19980717,4,101574,,,Alejandro Aramburu,R,175.0,PER,29.4,102647,,,Alberto Brause,R,,URU,22.8,6-3 RET,5,RR,,,,,,,,,,,,,,,,,,,,321.0,113.0,,
1998-D075,Davis Cup G2 SF: URU vs PER,Clay,4,D,19980717,5,101976,,,Federico Dondo,R,,URU,26.7,108585,,,Americo Venero Montes,L,175.0,PER,26.3,6-2 6-4,3,RR,,,,,,,,,,,,,,,,,,,,451.0,66.0,,
1998-D037,Davis Cup WG QF: ESP vs SUI,Clay,4,D,19980717,1,102845,,,Carlos Moya,R,190.0,ESP,21.8,102730,,,Ivo Heuberger,R,188.0,SUI,22.3,6-1 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,4.0,2970.0,142.0,339.0
1998-D037,Davis Cup WG QF: ESP vs SUI,Clay,4,D,19980717,2,102374,,,Alex Corretja,R,180.0,ESP,24.2,101820,,,Marc Rosset,R,201.0,SUI,27.6,6-1 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,7.0,2628.0,42.0,936.0
1998-D037,Davis Cup WG QF: ESP vs SUI,Clay,4,D,19980717,4,102845,,,Carlos Moya,R,190.0,ESP,21.8,101820,,,Marc Rosset,R,201.0,SUI,27.6,7-5 6-1 7-5,5,RR,,,,,,,,,,,,,,,,,,,,4.0,2970.0,42.0,936.0
1998-D037,Davis Cup WG QF: ESP vs SUI,Clay,4,D,19980717,5,102374,,,Alex Corretja,R,180.0,ESP,24.2,102567,,,George Bastl,R,183.0,SUI,23.2,6-0 7-5,3,RR,,,,,,,,,,,,,,,,,,,,7.0,2628.0,252.0,159.0
1998-D046,Davis Cup WG QF: GER vs SWE,Hard,4,D,19980717,1,103163,,,Tommy Haas,R,188.0,GER,20.2,102035,,,Jonas Bjorkman,R,183.0,SWE,26.3,6-3 7-6(4) 7-5,5,RR,,,,,,,,,,,,,,,,,,,,39.0,960.0,9.0,2581.0
1998-D046,Davis Cup WG QF: GER vs SWE,Hard,4,D,19980717,2,102358,,,Thomas Enqvist,R,190.0,SWE,24.3,103017,,,Nicolas Kiefer,R,183.0,GER,21.0,6-3 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,18.0,1851.0,27.0,1280.0
1998-D046,Davis Cup WG QF: GER vs SWE,Hard,4,D,19980717,4,102035,,,Jonas Bjorkman,R,183.0,SWE,26.3,103017,,,Nicolas Kiefer,R,183.0,GER,21.0,6-3 4-6 6-2 5-7 6-4,5,RR,,,,,,,,,,,,,,,,,,,,9.0,2581.0,27.0,1280.0
1998-D046,Davis Cup WG QF: GER vs SWE,Hard,4,D,19980717,5,103163,,,Tommy Haas,R,188.0,GER,20.2,101723,,,Magnus Larsson,R,193.0,SWE,28.3,6-7(4) 7-5 6-2,3,RR,,,,,,,,,,,,,,,,,,,,39.0,960.0,32.0,1102.0
1998-D062,Davis Cup WG QF: ITA vs ZIM,Clay,4,D,19980717,1,102247,,,Andrea Gaudenzi,R,183.0,ITA,24.9,102286,,,Wayne Black,R,170.0,ZIM,24.6,6-3 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,35.0,1066.0,92.0,574.0
1998-D062,Davis Cup WG QF: ITA vs ZIM,Clay,4,D,19980717,2,102106,,,Davide Sanguinetti,R,188.0,ITA,25.8,101647,,,Byron Black,R,175.0,ZIM,28.7,6-3 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,56.0,797.0,31.0,1107.0
1998-D062,Davis Cup WG QF: ITA vs ZIM,Clay,4,D,19980717,4,101717,,,Diego Nargiso,L,188.0,ITA,28.3,103413,,,Genius Chidzikwe,R,,ZIM,18.9,6-0 6-2,3,RR,,,,,,,,,,,,,,,,,,,,117.0,428.0,,
1998-D062,Davis Cup WG QF: ITA vs ZIM,Clay,4,D,19980717,5,102106,,,Davide Sanguinetti,R,188.0,ITA,25.8,102286,,,Wayne Black,R,170.0,ZIM,24.6,6-4 3-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,56.0,797.0,92.0,574.0
1998-D011,Davis Cup WG QF: USA vs BEL,Hard,4,D,19980717,1,101793,,,Jim Courier,R,185.0,USA,27.9,102029,,,Filip Dewulf,R,190.0,BEL,26.3,6-3 7-6(1) 2-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,48.0,858.0,43.0,917.0
1998-D011,Davis Cup WG QF: USA vs BEL,Hard,4,D,19980717,2,101736,,,Andre Agassi,R,180.0,USA,28.2,102419,,,Christophe Van Garsse,R,185.0,BEL,24.0,6-2 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,19.0,1775.0,159.0,293.0
1998-D011,Davis Cup WG QF: USA vs BEL,Hard,4,D,19980717,4,101774,,,Todd Martin,R,198.0,USA,28.0,103598,,,Xavier Malisse,R,185.0,BEL,17.9,7-6(1) 6-3,3,RR,,,,,,,,,,,,,,,,,,,,30.0,1175.0,426.0,72.0
1998-D011,Davis Cup WG QF: USA vs BEL,Hard,4,D,19980717,5,102419,,,Christophe Van Garsse,R,185.0,BEL,24.0,101793,,,Jim Courier,R,185.0,USA,27.9,3-6 4-1 RET,5,RR,,,,,,,,,,,,,,,,,,,,159.0,293.0,48.0,858.0
1998-321,Stuttgart Outdoor,Clay,48,A,19980720,1,102533,,WC,Jens Knippschild,R,190.0,GER,23.4,102306,,Q,Michael Kohlmann,R,188.0,GER,24.5,3-6 6-3 6-3,3,R64,115.0,11.0,1.0,83.0,44.0,38.0,19.0,13.0,7.0,8.0,9.0,4.0,103.0,59.0,45.0,19.0,14.0,6.0,9.0,121.0,403.0,151.0,320.0
1998-321,Stuttgart Outdoor,Clay,48,A,19980720,2,102521,,WC,Hendrik Dreekmann,R,188.0,GER,23.4,102025,,,Mikael Tillstrom,R,185.0,SWE,26.3,6-3 6-0,3,R64,50.0,4.0,3.0,43.0,20.0,19.0,13.0,7.0,1.0,1.0,1.0,1.0,43.0,21.0,12.0,8.0,8.0,1.0,6.0,97.0,529.0,73.0,648.0
1998-321,Stuttgart Outdoor,Clay,48,A,19980720,3,101414,,,Boris Becker,R,190.0,GER,30.6,102247,,,Andrea Gaudenzi,R,183.0,ITA,24.9,6-1 7-5,3,R64,73.0,12.0,4.0,52.0,33.0,27.0,11.0,10.0,2.0,3.0,1.0,1.0,60.0,47.0,25.0,7.0,9.0,1.0,5.0,81.0,594.0,36.0,1040.0
1998-321,Stuttgart Outdoor,Clay,48,A,19980720,4,101735,,,Richard Fromberg,R,196.0,AUS,28.2,102548,,,Juan Antonio Marin,R,175.0,CRC,23.3,7-6(3) 6-1,3,R64,80.0,13.0,4.0,69.0,44.0,35.0,14.0,10.0,2.0,2.0,1.0,4.0,57.0,39.0,24.0,10.0,9.0,3.0,5.0,37.0,1034.0,102.0,508.0
1998-321,Stuttgart Outdoor,Clay,48,A,19980720,5,102539,,,Bohdan Ulihrach,R,188.0,CZE,23.4,103206,,Q,Sebastien Grosjean,R,175.0,FRA,20.1,7-5 6-2,3,R64,71.0,4.0,3.0,65.0,37.0,26.0,18.0,10.0,3.0,4.0,5.0,1.0,55.0,25.0,18.0,13.0,10.0,6.0,10.0,53.0,802.0,94.0,548.0
1998-321,Stuttgart Outdoor,Clay,48,A,19980720,6,102869,,,Galo Blanco,R,173.0,ESP,21.7,103498,,,Marat Safin,R,193.0,RUS,18.4,2-6 7-6(4) 6-2,3,R64,113.0,4.0,2.0,89.0,43.0,30.0,28.0,14.0,6.0,9.0,16.0,4.0,96.0,45.0,38.0,23.0,14.0,6.0,9.0,82.0,590.0,75.0,635.0
